Logs,GUID,Predecessors,CPU CPI,Error,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,IP Address,Bit-0 Sample,Phase 3,End Time,Boot ID,Base Sample,Bit-1 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-16-00/log,02-03-16-00-61,"02-03-15-53-38,02-03-15-56-37",7.701553,,1,61,-,56:30:54:1A:BE:4C,9e9c597e-c11b-4392-8f6e-71038c3cc26d,2021-02-04 00:00:23,20,1,61,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,741845ed-0e0c-46e3-baf7-08a85a80f826,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-1,"02-03-15-33-4,02-03-15-36-53,02-03-15-40-29,02-03-15-43-98,02-03-15-46-96,02-03-15-50-3,02-03-15-53-32,02-03-15-56-50",7.932915,,1,1,-,52:15:B8:E0:C7:AC,f5a16e58-dfd4-46a9-bf12-53a7f5bd5327,2021-02-04 00:00:23,30,3,95,51,169.254.76.1,-,1,2021-02-04 00:01:06,b4222b29-d381-49ef-97ad-7fc3ce5f80a3,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-14,02-03-15-56-33,7.781808,,1,14,1,06:E9:A3:6E:C8:B3,da39d0db-1376-4256-8f6c-0e6b72a138b3,2021-02-04 00:00:23,30,2,30,14,169.254.76.1,-,-1,2021-02-04 00:01:15,49f75470-9d6b-4dfd-ae6b-45addae10521,-,out/02-03-16-00/bit1_samples14,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-67,"02-03-15-02-8,02-03-15-06-4,02-03-15-09-38,02-03-15-12-84,02-03-15-16-56,02-03-15-19-19,02-03-15-23-81,02-03-15-26-97,02-03-15-29-70,02-03-15-33-79,02-03-15-36-30,02-03-15-40-100,02-03-15-43-30,02-03-15-46-90,02-03-15-50-10,02-03-15-53-44,02-03-15-56-96",7.770518,,1,67,-,D6:45:1F:D4:B5:16,ac396fd2-02e3-4fd6-86c1-fb5fb914a7a3,2021-02-04 00:00:23,20,1,67,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,9f6c912c-8e73-403c-9e79-a13747e91214,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-32,"02-03-15-43-20,02-03-15-46-78,02-03-15-50-14,02-03-15-53-13,02-03-15-56-73",7.757728,,1,32,8,4E:1E:EF:19:FD:63,7b69c45c-8576-46ba-a873-5928631c0bb6,2021-02-04 00:00:23,30,2,64,32,169.254.76.1,-,-1,2021-02-04 00:01:15,1d950e59-b803-4c45-8dce-d0eca13706f7,-,out/02-03-16-00/bit1_samples32,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-17,"02-03-15-43-5,02-03-15-46-95,02-03-15-50-4,02-03-15-53-55,02-03-15-56-19",7.906673,,1,17,9,4E:2D:0E:56:F5:50,0bda5f8b-db9b-41c9-bf21-829c5f0f33d5,2021-02-04 00:00:23,30,2,83,17,169.254.76.1,-,-1,2021-02-04 00:01:16,edf2c470-4f3b-46fa-bed0-847e287587c8,-,out/02-03-16-00/bit1_samples17,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-98,"02-03-15-16-97,02-03-15-19-49,02-03-15-23-67,02-03-15-26-80,02-03-15-29-94,02-03-15-33-61,02-03-15-36-72,02-03-15-40-77,02-03-15-43-93,02-03-15-46-34,02-03-15-50-61,02-03-15-53-45,02-03-15-56-31",7.779602,,1,98,-,76:BD:E0:CB:E4:2D,a1bc0213-d3db-4e2c-af46-0f7f13e4630f,2021-02-04 00:00:23,20,1,98,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,e1bd1c37-a873-4f4d-a516-42bb4066a646,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-34,"02-03-15-50-84,02-03-15-53-63,02-03-15-56-68",7.814481,,1,34,10,02:05:D8:6C:27:5D,578e6b83-0287-401a-9baa-97a3e81e8ca4,2021-02-04 00:00:23,30,2,72,34,169.254.76.1,-,-1,2021-02-04 00:01:15,ead0c8fd-e412-44fc-9dbf-1ed22c8c8b79,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-77,"02-03-15-02-47,02-03-15-06-75,02-03-15-09-77,02-03-15-12-89,02-03-15-16-72,02-03-15-19-56,02-03-15-23-38,02-03-15-26-62,02-03-15-29-82,02-03-15-33-83,02-03-15-36-38,02-03-15-40-6,02-03-15-43-67,02-03-15-46-82,02-03-15-50-72,02-03-15-53-98,02-03-15-56-13",7.754714,,1,77,-,32:C3:F8:D3:A0:16,b4b27e2a-e4e0-4b49-96e6-60057f6ef74d,2021-02-04 00:00:23,20,1,77,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,ea640558-4d04-4598-b8f5-d8557fb86527,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-64,"02-03-15-53-90,02-03-15-56-27",7.956702,,1,64,8,46:83:36:7E:1C:93,69d1cd02-005a-460a-9d9f-97a56b79fb80,2021-02-04 00:00:23,30,2,64,32,169.254.76.1,-,-1,2021-02-04 00:01:15,791813de-c165-4664-a8b8-a386d1a95d18,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-2,"02-03-15-53-47,02-03-15-56-64",7.948669,,1,2,11,FA:97:CD:9B:AA:5E,f8cb43c6-2526-4f67-8f55-28c696dd9d60,2021-02-04 00:00:23,30,2,68,2,169.254.76.1,-,-1,2021-02-04 00:01:15,db9208d8-243b-46de-889b-27e672fff8a3,-,out/02-03-16-00/bit1_samples2,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-9,,8.046043,,1,9,12,C6:69:18:E7:6C:31,e351054c-47b8-4b59-b159-705db67b2cb3,2021-02-04 00:00:23,30,2,45,9,169.254.76.1,-,-1,2021-02-04 00:01:15,0deaed76-b1ff-46ff-91dc-fba6e95b5433,-,out/02-03-16-00/bit1_samples9,No,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-45,02-03-15-56-7,7.893426,,1,45,12,2E:1E:0A:A6:88:E7,8f7989e5-dad9-4076-bf36-87591062c364,2021-02-04 00:00:23,30,2,45,9,169.254.76.1,out/02-03-16-00/bit0_samples45,-1,2021-02-04 00:01:15,c7a437f8-742d-4b3d-800f-c738a37eea19,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-76,"02-03-15-16-40,02-03-15-19-72,02-03-15-23-85,02-03-15-26-72,02-03-15-29-100,02-03-15-33-100,02-03-15-36-49,02-03-15-40-61,02-03-15-43-58,02-03-15-46-12,02-03-15-50-57,02-03-15-53-24,02-03-15-56-66",8.000798,,1,76,-,CE:21:49:C8:99:35,cd14102a-d4f0-4c92-a096-9d1e5b71cd6d,2021-02-04 00:00:23,20,1,76,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,e8abd7c1-6fa0-4a30-971f-ee9deaa6806e,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-63,"02-03-14-55-54,02-03-14-59-82,02-03-15-02-1,02-03-15-06-80,02-03-15-09-88,02-03-15-12-59,02-03-15-16-8,02-03-15-19-25,02-03-15-23-80,02-03-15-26-66,02-03-15-29-28,02-03-15-33-9,02-03-15-36-14,02-03-15-40-91,02-03-15-43-92,02-03-15-46-3,02-03-15-50-59,02-03-15-53-22,02-03-15-56-63",7.869341,,1,63,-,5E:B1:2F:D5:60:ED,be4ce3de-bd97-411d-92d7-84015728edee,2021-02-04 00:00:23,20,1,63,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,ddc229ea-373b-4d39-91cf-4f5934e8832a,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-40,"02-03-14-32-31,02-03-14-35-69,02-03-14-38-77,02-03-14-42-55,02-03-14-45-60,02-03-14-49-78,02-03-14-52-69,02-03-14-55-66,02-03-14-59-73,02-03-15-02-72,02-03-15-06-81,02-03-15-09-60,02-03-15-12-66,02-03-15-16-78,02-03-15-19-66,02-03-15-23-4,02-03-15-26-78,02-03-15-29-96,02-03-15-33-27,02-03-15-36-93,02-03-15-40-57,02-03-15-43-72,02-03-15-46-58,02-03-15-50-37,02-03-15-53-28,02-03-15-56-86",7.827930,,1,40,-,7E:B3:EB:2F:DE:43,746c9ec0-e1da-4ae9-800c-51da069739d6,2021-02-04 00:00:23,20,1,40,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,0a10ff1e-795d-40d6-a0b4-e1cab7f158c4,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-60,,7.804317,,1,60,13,E2:45:57:DB:CF:B1,6b662975-277c-4857-a5af-c2771f263b4d,2021-02-04 00:00:23,30,2,60,10,169.254.76.1,-,-1,2021-02-04 00:01:15,4656f9ad-dbe1-46d1-b26d-321dccb0bc4a,-,-,No,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-22,"02-03-15-09-71,02-03-15-12-67,02-03-15-16-92,02-03-15-19-92,02-03-15-23-51,02-03-15-26-18,02-03-15-29-37,02-03-15-33-18,02-03-15-36-91,02-03-15-40-51,02-03-15-43-76,02-03-15-46-49,02-03-15-50-45,02-03-15-53-79,02-03-15-56-82",7.734407,,1,22,-,1E:37:FE:41:A2:03,c0a3148e-f5a3-4b0f-8a57-23b059ea1f4e,2021-02-04 00:00:23,20,1,22,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,94610e0c-a012-42ca-8bc7-bf310a34a065,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-24,"02-03-15-43-53,02-03-15-46-7,02-03-15-50-5,02-03-15-53-3,02-03-15-56-41",7.897704,,1,24,14,5A:E6:EF:AC:17:49,51afe841-ea00-41c4-bec6-9636077dad75,2021-02-04 00:00:23,30,2,24,3,169.254.76.1,-,-1,2021-02-04 00:01:15,fe5bda5a-f2dd-4a92-8bc1-1261742308b0,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-65,"02-03-15-19-30,02-03-15-23-43,02-03-15-26-96,02-03-15-29-1,02-03-15-33-98,02-03-15-36-75,02-03-15-40-68,02-03-15-43-40,02-03-15-46-53,02-03-15-50-8,02-03-15-53-72,02-03-15-56-71",7.754091,,1,65,-,36:41:EC:72:40:EF,8d11d9e9-3cc9-45d5-8a14-69a894020e0e,2021-02-04 00:00:23,20,1,65,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,b9384b3f-5e11-4daf-8a88-2cf136048408,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-15,02-03-15-56-16,7.966062,,1,15,15,86:0E:68:1D:6F:DA,f2b2e3e2-4038-4db0-8f17-693b2e9aaf5d,2021-02-04 00:00:23,30,2,79,15,169.254.76.1,-,-1,2021-02-04 00:01:15,56527e16-3304-46f5-862a-4b71c1f122b7,-,out/02-03-16-00/bit1_samples15,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-70,"02-03-15-02-80,02-03-15-06-12,02-03-15-09-32,02-03-15-12-6,02-03-15-16-68,02-03-15-19-81,02-03-15-23-36,02-03-15-26-30,02-03-15-29-84,02-03-15-33-94,02-03-15-36-28,02-03-15-40-63,02-03-15-43-64,02-03-15-46-30,02-03-15-50-23,02-03-15-53-89,02-03-15-56-98",7.931799,,1,70,-,9A:67:3D:73:F8:C5,d033a8a0-5e1e-4128-99cd-79ff6920a951,2021-02-04 00:00:23,20,1,70,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,a6a6d915-c89b-4e44-9388-b25637872da7,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-37,"02-03-14-59-56,02-03-15-02-100,02-03-15-06-79,02-03-15-09-91,02-03-15-12-92,02-03-15-16-58,02-03-15-19-13,02-03-15-23-42,02-03-15-26-5,02-03-15-29-8,02-03-15-33-12,02-03-15-36-48,02-03-15-40-13,02-03-15-43-44,02-03-15-46-10,02-03-15-50-46,02-03-15-53-10,02-03-15-56-12",8.019886,,1,37,16,32:30:5A:1B:47:A4,821025ff-2e78-4f03-8653-2cbf86635887,2021-02-04 00:00:23,30,2,78,37,169.254.76.1,-,-1,2021-02-04 00:01:15,20b0e900-f097-44db-9fbd-d6c18c10ac3d,-,out/02-03-16-00/bit1_samples37,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-56,"02-03-15-09-68,02-03-15-12-87,02-03-15-16-51,02-03-15-19-62,02-03-15-23-100,02-03-15-26-24,02-03-15-29-16,02-03-15-33-68,02-03-15-36-5,02-03-15-40-59,02-03-15-43-99,02-03-15-46-60,02-03-15-50-22,02-03-15-53-84,02-03-15-56-84",7.987893,,1,56,-,4E:F5:6D:EC:9D:F2,0ba422ee-87b3-436a-8aa9-605b2ac5a940,2021-02-04 00:00:23,20,1,56,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,124d3fda-f204-4b7e-9ed5-41ea4af530e4,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-57,02-03-15-56-14,7.862937,,1,57,17,1E:F7:44:A2:73:6C,a4c48dfc-ddb4-4f26-a292-57d08d6bdb15,2021-02-04 00:00:23,30,2,57,42,169.254.76.1,-,-1,2021-02-04 00:01:15,25c18756-5498-4c5e-a518-5d87bc56ec8c,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-53,"02-03-15-12-61,02-03-15-16-37,02-03-15-19-47,02-03-15-23-70,02-03-15-26-36,02-03-15-29-90,02-03-15-33-67,02-03-15-36-83,02-03-15-40-93,02-03-15-43-84,02-03-15-46-65,02-03-15-50-30,02-03-15-53-46,02-03-15-56-91",7.856011,,1,53,-,D2:0E:3D:69:88:04,87352c1a-fb03-4b34-80da-031a16588350,2021-02-04 00:00:23,20,1,53,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,2f369845-dcbf-4d8f-9389-ed2bd984835a,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-47,"02-03-14-59-67,02-03-15-02-68,02-03-15-06-30,02-03-15-09-26,02-03-15-12-26,02-03-15-16-60,02-03-15-19-65,02-03-15-23-98,02-03-15-26-15,02-03-15-29-53,02-03-15-33-77,02-03-15-36-10,02-03-15-40-28,02-03-15-43-54,02-03-15-46-27,02-03-15-50-73,02-03-15-53-88,02-03-15-56-61",7.911711,,1,47,-,5A:C4:0A:F2:52:D0,ecbf374e-6d30-44e8-8289-f67cfff22a1f,2021-02-04 00:00:23,20,1,47,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,999abe19-1ac8-4ce0-b13b-e306d8919ae6,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-72,"02-03-15-40-2,02-03-15-43-19,02-03-15-46-36,02-03-15-50-19,02-03-15-53-67,02-03-15-56-22",8.280770,,1,72,10,62:7E:C8:91:70:EC,f0173734-07cb-4046-a862-b9017cdb9cb3,2021-02-04 00:00:23,30,2,72,34,169.254.76.1,out/02-03-16-00/bit0_samples72,-1,2021-02-04 00:01:15,e58a3ccf-202f-4aee-8504-44ece3382d4b,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-25,,7.815884,,1,25,18,F6:89:16:09:BE:5B,1bfbe06c-c994-4f9d-9be6-49e49e8bde97,2021-02-04 00:00:23,30,2,100,25,169.254.76.1,-,-1,2021-02-04 00:01:16,81a21f54-7133-4587-8714-f8ad7729aa23,-,out/02-03-16-00/bit1_samples25,No,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-4,"02-03-15-33-78,02-03-15-36-61,02-03-15-40-74,02-03-15-43-2,02-03-15-46-54,02-03-15-50-35,02-03-15-53-36,02-03-15-56-9",7.863016,,1,4,-,12:99:FE:1D:0F:7C,aad36796-f22f-4f76-acd0-a6ca105cb827,2021-02-04 00:00:23,30,3,87,85,169.254.76.1,-,4,2021-02-04 00:01:06,9d10d314-b874-4f12-80ab-dbbf1764ae3c,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-38,,7.810461,,1,38,19,BE:69:DD:06:B2:E9,4aecf038-49e4-4ad3-8365-a2b2548fc9b8,2021-02-04 00:00:23,30,2,96,38,169.254.76.1,-,-1,2021-02-04 00:01:15,b9c934c1-8ca9-4b3b-bf0a-5f34b80c4c23,-,out/02-03-16-00/bit1_samples38,No,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-84,"02-03-15-23-82,02-03-15-26-98,02-03-15-29-73,02-03-15-33-55,02-03-15-36-23,02-03-15-40-75,02-03-15-43-86,02-03-15-46-91,02-03-15-50-82,02-03-15-53-51,02-03-15-56-76",7.961590,,1,84,-,62:2D:7D:41:E0:23,5dce5d9d-db96-438f-885d-dd041f0046ca,2021-02-04 00:00:23,20,1,84,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,f6b86136-ed0a-415c-882c-3bb0ed393660,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-7,"02-03-15-53-49,02-03-15-56-1",8.010068,,1,7,20,F2:6B:95:CC:23:DB,8a8fe162-33cc-4232-9e7d-5a8552c76b21,2021-02-04 00:00:23,30,2,23,7,169.254.76.1,-,-1,2021-02-04 00:01:15,0c424453-d3d6-49ac-929c-6b400c56d583,-,out/02-03-16-00/bit1_samples7,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-69,"02-03-15-02-54,02-03-15-06-10,02-03-15-09-1,02-03-15-12-15,02-03-15-16-64,02-03-15-19-91,02-03-15-23-72,02-03-15-26-84,02-03-15-29-10,02-03-15-33-21,02-03-15-36-45,02-03-15-40-95,02-03-15-43-50,02-03-15-46-88,02-03-15-50-83,02-03-15-53-64,02-03-15-56-81",7.829844,,1,69,-,9A:64:D5:53:EB:73,f4956a43-081f-48ce-88d8-6df119eb539c,2021-02-04 00:00:23,20,1,69,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,c87fd4ad-c783-4479-be9c-dde664739471,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-11,"02-03-14-52-98,02-03-14-55-89,02-03-14-59-53,02-03-15-02-81,02-03-15-06-98,02-03-15-09-40,02-03-15-12-74,02-03-15-16-14,02-03-15-19-94,02-03-15-23-76,02-03-15-26-67,02-03-15-29-42,02-03-15-33-54,02-03-15-36-79,02-03-15-40-97,02-03-15-43-18,02-03-15-46-31,02-03-15-50-65,02-03-15-53-54,02-03-15-56-69",7.723292,,1,11,-,EA:54:5F:19:3E:9E,ca69df30-66d6-458e-aef4-b227de089252,2021-02-04 00:00:23,20,1,11,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,1548e860-682b-4d41-8148-d3a1041658a7,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-13,"02-03-15-16-85,02-03-15-19-50,02-03-15-23-64,02-03-15-26-28,02-03-15-29-77,02-03-15-33-53,02-03-15-36-56,02-03-15-40-21,02-03-15-43-68,02-03-15-46-4,02-03-15-50-100,02-03-15-53-17,02-03-15-56-34",8.209511,,1,13,-,12:2F:02:B8:FB:3E,606384cd-6e75-4827-b227-88441252fff0,2021-02-04 00:00:23,20,1,13,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,5cee8f9b-754d-4ce0-a4ac-d7ac8eb7703e,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-51,"02-03-15-43-8,02-03-15-46-17,02-03-15-50-16,02-03-15-53-71,02-03-15-56-58",7.868259,,1,51,21,E6:B5:C3:4E:C4:0E,8bd0c54c-1ed6-4428-9c89-83088b2dea3d,2021-02-04 00:00:23,30,3,95,51,169.254.76.1,-,1,2021-02-04 00:01:15,d43d2106-dd93-4dc5-ac1e-0c8ae9c6e7a4,-,out/02-03-16-00/bit1_samples51,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-96,"02-03-15-29-2,02-03-15-33-15,02-03-15-36-4,02-03-15-40-67,02-03-15-43-16,02-03-15-46-16,02-03-15-50-90,02-03-15-53-48,02-03-15-56-26",7.806216,,1,96,19,06:22:E5:92:D9:20,337d5d36-c65f-477e-a110-ed1deeb348ca,2021-02-04 00:00:23,30,2,96,38,169.254.76.1,-,-1,2021-02-04 00:01:15,92af8684-7b08-4a36-b30f-549a26c5eb74,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-90,"02-03-14-15-9,02-03-14-18-36,02-03-14-22-84,02-03-14-25-94,02-03-14-28-60,02-03-14-32-78,02-03-14-35-52,02-03-14-38-64,02-03-14-42-87,02-03-14-45-68,02-03-14-49-72,02-03-14-52-99,02-03-14-55-75,02-03-14-59-66,02-03-15-02-84,02-03-15-06-83,02-03-15-09-80,02-03-15-12-70,02-03-15-16-66,02-03-15-19-85,02-03-15-23-90,02-03-15-26-22,02-03-15-29-34,02-03-15-33-90,02-03-15-36-13,02-03-15-40-94,02-03-15-43-81,02-03-15-46-81,02-03-15-50-67,02-03-15-53-82,02-03-15-56-88",7.704429,,1,90,-,9E:F8:C7:82:14:03,7b9fa1e5-fede-4af5-86d2-39b69765c444,2021-02-04 00:00:23,20,1,90,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,ee01af0d-4ee6-4c6d-bcfc-0f031ff3fd7f,-,-,Yes,DEFAULT,-,-
out/02-03-16-00/log,02-03-16-00-54,"02-03-15-12-76,02-03-15-16-45,02-03-15-19-12,02-03-15-23-65,02-03-15-26-34,02-03-15-29-86,02-03-15-33-29,02-03-15-36-51,02-03-15-40-87,02-03-15-43-94,02-03-15-46-14,02-03-15-50-2,02-03-15-53-33,02-03-15-56-60",7.995408,,1,54,-,B2:A7:F1:4F:DC:3C,78a368cd-e909-4580-b63b-7d3eab74bd7d,2021-02-04 00:00:23,20,1,54,-1,169.254.76.1,-,-1,2021-02-04 00:00:56,f845ef66-6dff-4da4-bbc1-1791703eb18e,-,-,Yes,DEFAULT,-,-
